CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,SSC_Marks,HSC_Marks,ExtracurricularActivities_Yes,PlacementTraining_Yes,PlacementStatus_Placed
6.5,0,3,0,88,4.8,85,84,1,1,1
8.2,2,3,2,90,4.8,77,83,1,0,1
7.7,2,1,2,79,4.6,57,80,1,1,1
7.5,1,2,1,83,4.0,67,71,0,1,0
6.5,0,1,1,60,3.7,61,68,0,0,0
7.4,2,2,0,66,4.2,69,69,1,0,0
8.2,1,1,0,71,3.6,55,65,1,1,0
6.5,0,1,1,66,4.4,69,67,0,0,0
6.5,1,1,1,71,3.7,67,64,0,1,0
8.7,2,3,2,77,4.8,89,87,1,0,1
7.6,1,1,0,75,4.0,55,57,0,0,0
8.2,1,1,0,86,4.6,79,61,0,1,0
8.1,2,2,2,85,4.5,71,83,0,1,0
8.1,0,3,0,77,3.9,69,65,1,0,0
8.4,2,3,2,90,4.8,85,81,1,1,1
8.3,1,3,2,86,4.8,80,84,1,1,1
7.5,0,1,2,81,4.1,84,81,1,1,0
6.6,1,1,1,77,4.0,57,66,0,0,0
8.3,1,2,2,90,4.8,78,85,1,1,1
8.3,2,3,2,89,4.8,83,82,1,1,1
8.1,1,1,1,74,4.5,70,62,0,0,0
8.3,1,3,1,83,4.8,65,80,1,0,0
6.5,0,1,1,87,4.8,55,72,0,0,0
6.8,1,1,1,61,3.5,66,72,0,0,0
8.0,1,3,0,80,4.7,68,83,0,1,1
8.2,2,3,2,90,4.8,75,85,1,1,1
7.7,0,2,0,88,4.8,77,81,1,0,0
7.6,1,1,1,81,4.0,65,65,0,1,0
7.5,1,1,0,60,3.9,55,69,0,0,0
8.4,2,3,2,90,4.8,76,86,1,1,1
7.8,1,2,1,81,3.7,55,83,0,1,0
8.4,0,3,2,84,4.5,85,84,1,0,1
7.5,1,3,1,83,4.4,77,87,1,1,1
8.3,2,2,0,79,4.5,82,66,1,1,1
6.5,2,1,2,79,4.4,55,66,0,0,0
8.2,1,3,2,89,4.3,84,82,1,0,1
6.5,1,2,1,78,4.1,78,63,0,0,0
6.5,1,1,1,79,4.6,56,68,1,1,0
8.3,1,3,0,77,4.8,74,57,1,1,0
8.2,2,3,3,90,4.8,69,88,1,1,0
6.6,1,1,1,68,3.3,60,62,1,0,0
8.3,1,2,3,85,4.6,69,86,1,1,1
8.0,1,1,1,83,4.2,78,79,1,1,0
6.6,1,2,0,87,4.6,80,71,0,1,0
8.1,2,3,2,90,4.7,86,81,1,1,1
8.5,2,2,2,88,4.8,76,86,1,1,1
7.5,1,1,0,75,3.9,55,64,0,1,0
6.5,0,1,0,71,3.7,71,65,0,1,0
7.6,2,3,2,90,4.5,75,83,1,1,1
8.6,0,3,2,81,3.9,82,71,1,1,1
6.8,1,1,0,76,4.0,60,58,0,0,0
8.0,1,3,2,81,4.0,81,86,1,1,1
7.7,1,1,0,71,4.3,55,66,0,1,0
7.5,0,1,1,60,4.2,59,74,0,0,0
6.9,1,2,0,66,4.4,57,84,1,1,1
8.3,2,3,2,90,4.8,84,86,1,1,1
7.6,1,1,1,82,4.3,62,60,0,0,1
6.5,2,1,1,72,4.4,55,66,0,1,0
6.6,1,2,0,79,4.4,66,68,0,1,0
6.8,0,1,1,64,3.8,55,71,0,0,0
8.6,1,3,2,90,4.6,85,81,1,1,1
8.1,2,3,0,90,4.6,80,81,1,1,1
8.2,2,3,2,84,4.8,71,83,1,1,1
8.7,1,1,0,75,4.4,71,57,1,0,0
7.3,1,3,1,71,3.8,79,81,1,1,0
7.4,1,1,1,82,4.1,60,65,0,0,0
7.6,1,2,1,84,4.7,69,72,0,0,0
6.5,1,2,0,87,4.3,63,68,0,0,0
8.5,2,3,2,77,4.5,81,85,1,1,1
7.5,0,2,1,72,4.5,67,64,1,0,0
7.3,1,1,0,65,3.9,69,67,0,0,0
6.5,1,1,1,64,4.4,57,61,1,0,0
8.4,2,3,2,90,4.8,80,85,1,1,1
8.0,2,3,2,90,4.7,77,70,1,1,0
8.0,2,3,2,90,4.8,76,88,1,1,1
8.3,2,1,2,81,4.8,89,83,1,0,0
7.0,0,1,0,75,3.8,59,72,1,0,0
8.3,2,3,2,89,3.9,78,88,1,1,0
7.7,1,0,0,65,3.9,55,71,1,0,0
7.9,0,1,1,74,3.9,79,62,1,1,0
8.6,1,3,0,90,4.8,86,80,1,1,1
7.8,1,3,1,77,3.6,55,64,0,1,0
7.4,1,1,1,61,4.1,55,69,0,1,0
7.4,1,1,0,64,4.2,61,70,1,1,0
8.4,1,3,2,90,4.3,84,80,1,1,1
7.4,1,1,1,77,4.1,73,74,1,1,0
8.3,2,3,1,88,3.8,58,87,1,1,1
6.5,0,1,0,64,3.9,58,68,0,1,0
7.7,0,1,0,79,4.0,59,59,0,1,0
8.4,2,3,2,90,4.7,79,87,1,1,1
8.3,0,1,0,73,3.8,72,80,1,1,0
6.5,0,1,1,69,3.9,55,75,0,0,0
8.4,1,3,0,90,4.7,74,83,1,1,1
6.6,1,1,1,60,3.9,56,58,0,1,0
8.4,2,2,2,85,4.8,72,82,1,0,0
8.7,0,3,2,88,4.7,85,82,1,1,1
8.3,1,3,2,90,4.7,86,86,1,1,1
6.6,1,1,1,87,4.7,55,69,0,1,0
6.7,2,3,2,82,4.8,84,82,1,0,1
8.4,2,3,2,90,4.7,80,88,1,1,1
7.7,1,3,2,90,4.7,82,73,1,1,1
7.6,1,1,0,67,3.8,55,64,0,0,0
7.8,1,2,0,80,4.7,55,66,1,1,0
8.1,1,3,2,90,4.8,79,84,1,1,1
6.5,1,1,0,72,3.8,55,68,0,0,0
7.2,0,2,1,78,4.4,79,61,0,1,0
6.6,1,3,0,77,3.7,55,65,0,1,0
7.5,1,3,2,78,4.7,79,81,1,1,0
7.6,1,1,1,75,3.6,65,66,0,1,0
8.6,0,3,2,90,4.8,75,86,1,1,1
6.8,0,1,0,73,4.5,59,60,0,0,0
7.4,2,1,0,78,3.6,55,70,0,0,0
7.9,1,3,2,89,4.6,83,86,1,1,1
8.0,1,3,2,81,4.8,64,85,1,0,0
8.3,2,2,2,90,4.8,71,83,1,1,1
7.8,0,2,0,79,4.5,80,81,1,0,0
7.8,1,1,2,75,4.1,55,82,0,1,0
7.7,0,1,0,65,4.6,58,59,0,0,0
7.6,1,2,0,77,4.0,64,65,0,1,0
8.0,1,1,0,69,3.6,55,62,0,0,0
6.6,0,1,0,77,3.7,61,60,0,0,0
7.7,1,1,0,74,4.1,73,63,1,1,0
6.7,1,1,1,76,3.9,62,65,0,0,0
7.7,0,1,0,73,4.3,55,57,1,0,1
8.0,1,1,0,82,4.5,73,66,1,1,0
6.6,0,1,1,68,4.1,55,66,0,1,0
7.5,1,1,0,68,4.3,55,68,0,1,0
8.0,2,3,2,90,4.4,80,88,1,1,1
7.5,1,3,1,81,4.6,72,80,1,1,0
6.5,0,1,0,88,4.3,76,88,1,1,1
7.4,2,1,1,78,4.3,55,68,0,0,0
8.4,1,3,0,90,4.5,59,82,1,1,1
7.5,1,1,0,72,4.1,55,72,0,0,0
8.5,2,3,2,90,4.8,78,83,1,1,1
6.6,0,2,0,79,4.2,62,79,1,0,0
7.6,2,1,0,78,3.9,83,69,0,0,1
8.1,1,3,2,90,4.8,84,82,1,1,1
8.8,1,3,2,90,4.8,77,83,1,1,1
7.5,0,3,1,84,4.5,77,78,0,1,0
7.9,1,3,0,82,4.5,76,72,1,1,0
6.5,1,1,1,67,4.0,56,65,0,1,0
8.7,2,3,2,90,4.8,73,84,1,1,1
8.4,1,3,1,86,4.5,75,82,1,1,0
7.4,1,1,0,66,4.4,55,70,0,0,0
8.1,2,3,2,87,3.9,57,77,1,1,0
6.5,1,2,0,74,3.4,59,70,0,0,0
7.7,1,1,2,85,3.6,58,72,0,0,1
6.5,1,1,0,75,4.1,55,71,0,0,0
7.1,0,1,0,70,3.8,59,62,0,1,0
8.1,0,3,2,87,4.2,67,84,1,1,1
7.8,2,1,2,90,4.7,81,85,1,0,1
8.2,1,2,2,78,4.1,70,82,1,1,0
7.4,1,1,0,72,3.6,63,72,0,1,0
8.2,1,1,0,68,4.0,83,64,0,1,0
7.8,1,2,2,76,4.4,55,67,0,1,0
7.6,2,1,1,63,4.8,78,71,0,1,1
7.9,1,2,0,82,4.7,79,80,1,1,0
6.5,1,3,1,86,4.5,82,82,1,1,1
6.6,1,3,2,85,4.7,77,84,1,1,1
7.9,1,3,2,90,3.6,70,83,1,1,1
8.8,2,3,2,84,4.3,82,81,1,1,1
8.2,2,3,1,90,4.7,79,85,1,1,1
7.6,2,1,1,84,4.5,76,63,0,0,0
8.4,2,3,2,90,4.8,76,88,1,1,1
8.2,1,1,1,78,3.6,60,69,0,1,0
7.5,1,2,0,71,4.7,55,72,0,1,0
7.7,1,3,3,82,4.4,76,84,1,1,1
7.6,2,2,0,84,4.1,55,75,0,1,0
7.4,1,1,0,77,4.1,55,68,0,1,0
7.4,1,1,0,79,4.0,67,79,1,1,1
7.4,2,3,2,90,4.6,74,87,1,0,1
6.5,0,1,1,67,3.1,61,61,0,0,0
7.3,0,2,1,79,4.2,78,69,1,0,0
7.7,1,1,0,70,4.8,55,73,1,1,0
8.2,1,3,2,86,4.6,83,82,1,0,1
8.4,2,3,2,90,4.8,86,84,1,1,1
6.9,1,1,1,90,3.9,55,67,0,0,0
8.1,2,2,2,76,4.3,72,87,1,1,1
7.7,0,1,0,74,3.7,65,68,0,0,0
6.5,0,3,2,85,4.6,81,84,1,1,1
7.6,0,3,2,78,4.8,78,79,0,1,1
8.1,1,2,0,74,4.2,55,67,0,1,0
7.4,0,1,0,80,4.3,63,63,1,1,0
7.4,0,1,0,80,3.4,70,70,0,0,0
7.4,1,1,0,67,4.1,60,73,0,1,0
6.5,1,2,0,70,3.4,58,72,0,0,0
8.1,1,2,1,81,4.7,61,84,1,1,0
6.5,0,1,2,80,4.1,74,82,0,1,0
7.8,1,2,0,84,4.5,55,62,0,0,0
8.3,1,1,2,88,3.8,89,68,1,1,1
7.7,2,3,3,82,4.5,82,81,1,1,1
7.5,1,3,0,82,4.8,65,80,1,1,0
6.5,0,1,0,69,3.6,71,72,0,1,0
6.9,1,3,0,85,4.4,59,86,1,1,1
8.0,0,1,0,83,3.3,58,70,0,1,0
7.7,0,1,0,74,3.8,63,70,0,0,0
7.6,1,2,0,81,4.7,82,83,1,1,0
7.3,1,1,0,66,3.7,59,68,0,0,0
7.4,0,1,0,79,4.0,55,66,0,1,0
7.8,2,3,2,82,4.2,63,84,1,1,1
8.6,1,1,2,73,3.8,64,64,1,0,0
6.5,0,1,0,85,3.9,55,69,0,0,0
8.6,1,3,2,86,4.7,81,82,1,1,1
6.9,2,1,2,84,4.7,73,82,1,1,0
7.5,1,1,2,84,4.8,83,81,1,0,0
7.5,1,1,0,75,4.0,64,66,0,1,0
6.5,0,2,1,65,4.4,60,69,0,0,0
7.4,1,2,0,68,4.2,55,60,0,1,0
7.5,1,2,1,76,3.8,55,63,0,0,0
7.8,0,1,1,85,4.3,70,80,0,0,1
7.7,0,3,1,82,4.1,82,88,0,1,1
8.5,2,2,1,83,4.3,55,80,1,0,0
7.4,2,2,0,84,4.3,79,82,0,1,0
8.0,1,1,1,70,4.6,58,63,0,1,0
7.5,1,1,1,68,4.3,55,67,0,0,0
6.6,0,1,1,75,3.2,62,68,0,0,0
7.7,0,2,0,76,3.7,58,67,0,1,0
8.9,2,3,2,86,4.8,79,87,1,1,1
8.3,1,3,2,82,4.7,66,68,1,1,1
7.2,1,1,0,71,4.3,62,72,0,0,0
8.2,2,3,2,90,4.8,70,84,1,1,1
7.1,1,1,1,72,3.2,58,64,0,0,0
6.9,0,1,0,77,3.7,55,66,0,1,0
7.7,1,1,1,84,4.2,55,84,1,1,0
8.6,0,3,2,81,4.8,82,84,1,1,1
7.4,1,1,1,68,4.1,55,67,1,1,0
8.4,2,1,0,90,4.8,63,82,1,1,0
8.3,1,3,2,87,4.7,80,85,1,1,1
7.4,1,3,0,81,3.7,69,74,1,1,0
8.4,1,1,2,80,4.8,71,65,0,0,1
7.7,0,1,2,86,4.5,64,68,1,1,0
6.6,1,1,1,66,4.2,58,68,0,1,0
7.5,0,2,0,88,4.2,55,64,0,0,1
8.6,1,1,3,71,3.9,62,66,1,0,1
8.4,1,3,0,90,4.6,78,87,1,1,1
8.6,2,3,2,80,4.4,81,69,1,1,1
8.8,1,3,2,88,4.7,75,84,1,1,1
8.6,1,1,0,69,4.7,58,72,0,1,0
8.4,0,2,3,84,4.4,55,82,1,1,1
7.3,0,1,0,72,4.0,55,72,0,0,0
7.5,0,1,0,68,3.6,59,63,0,0,0
8.4,1,1,1,84,4.2,73,74,1,0,0
8.1,1,2,1,75,4.2,76,69,1,0,0
8.3,0,2,2,83,4.3,70,83,1,1,1
6.9,1,1,1,67,3.9,62,66,0,1,0
8.1,0,2,1,75,4.1,55,69,0,1,1
7.5,0,1,0,66,3.7,61,66,0,1,0
7.4,0,1,0,61,3.7,57,63,0,1,0
7.8,1,3,3,84,3.9,64,72,1,1,0
8.2,2,2,0,88,4.1,63,77,1,1,0
6.5,1,1,0,81,4.2,67,65,0,1,0
7.8,0,2,0,83,4.8,62,68,0,0,0
8.3,0,2,1,80,3.9,57,69,1,1,0
7.4,1,2,2,78,4.5,55,75,0,1,0
7.5,1,2,1,67,3.8,55,68,0,1,0
6.5,1,1,1,64,4.1,59,76,0,1,0
6.6,1,2,0,77,4.1,72,69,0,1,0
7.7,1,2,0,81,3.9,75,77,1,1,0
8.3,2,3,2,90,4.8,77,83,1,1,1
6.7,1,1,0,67,4.2,58,66,0,0,0
8.2,2,3,2,90,4.8,83,87,1,1,1
7.6,1,1,1,74,4.4,55,83,1,0,0
8.8,2,3,2,84,4.8,78,81,1,1,1
6.9,1,3,0,90,3.8,80,78,1,1,1
8.6,0,1,1,88,4.2,81,67,1,1,0
8.4,1,3,0,78,3.7,73,85,0,1,1
6.5,1,1,0,76,4.5,55,65,1,1,1
6.8,1,2,0,71,4.3,60,59,1,1,0
8.1,0,3,2,73,4.2,88,87,1,1,1
8.2,1,1,1,81,4.8,60,60,0,1,1
7.4,1,2,1,68,4.2,72,66,1,1,0
6.5,1,2,0,86,4.4,66,69,1,1,1
7.5,1,3,3,89,4.4,85,85,1,1,1
8.4,1,2,0,81,4.1,81,71,0,1,1
8.0,2,3,2,90,4.8,77,83,1,1,1
8.1,1,3,0,88,4.5,78,83,1,1,1
8.2,1,1,2,87,4.3,69,86,1,0,0
7.5,1,1,1,61,4.4,55,71,0,1,0
6.5,1,1,0,77,4.1,59,57,0,0,0
6.5,1,1,0,71,3.6,55,65,0,0,0
7.9,0,3,0,90,4.4,75,86,1,0,1
7.8,1,1,0,61,4.1,57,67,0,0,0
7.3,2,3,0,90,4.4,55,85,0,1,1
7.6,1,2,1,81,4.8,80,79,1,1,0
8.1,2,3,2,90,4.8,79,83,1,1,1
6.9,1,1,0,77,3.4,60,65,0,0,0
8.4,0,3,2,90,4.8,88,84,1,1,1
6.7,1,1,0,70,3.9,56,67,0,1,0
7.8,1,3,1,80,4.8,61,81,1,0,0
8.2,0,3,2,84,4.0,80,86,1,1,1
8.3,2,3,0,82,4.6,80,67,1,1,1
8.1,1,3,0,80,4.7,79,84,1,1,1
6.6,1,1,0,71,4.5,64,70,1,1,1
6.5,1,3,0,86,4.3,76,87,1,1,0
7.7,1,2,2,79,4.8,82,82,1,1,0
8.2,2,1,0,82,4.6,74,82,1,1,1
7.6,2,2,0,73,4.4,83,87,1,1,1
7.6,1,2,0,89,4.5,71,82,1,1,0
8.2,2,3,2,90,4.8,77,85,1,1,1
6.5,0,2,0,87,3.3,60,67,0,0,0
7.4,1,1,1,68,4.3,60,69,1,0,1
7.7,2,3,0,81,4.8,81,83,1,1,0
8.0,1,1,0,83,4.7,55,66,0,0,0
7.5,2,1,0,74,4.6,55,63,0,0,0
7.7,1,2,0,90,4.8,64,69,0,1,1
7.9,2,3,1,89,4.8,90,86,1,1,1
8.4,2,3,2,83,4.5,74,86,1,1,1
7.6,1,3,2,84,4.6,78,79,1,1,0
6.9,1,2,1,68,4.5,56,65,1,1,0
8.6,2,1,2,69,3.8,74,81,1,1,1
7.9,1,3,2,66,4.1,55,58,0,0,0
7.1,1,2,0,80,3.5,55,66,0,0,0
8.2,2,2,2,88,4.2,80,86,1,1,0
7.9,1,2,0,90,4.8,75,85,0,1,0
6.6,1,2,0,73,4.3,58,66,1,0,0
7.6,1,1,0,77,4.2,68,86,1,1,0
8.7,1,3,3,89,4.8,74,83,1,1,0
8.1,2,3,2,90,4.8,75,88,1,1,1
8.1,2,3,2,86,4.5,80,86,1,1,0
7.9,0,2,1,87,4.4,71,70,0,0,0
8.6,0,3,2,75,4.0,78,84,1,1,1
6.8,1,1,1,60,3.6,55,68,0,1,0
8.3,1,1,1,77,3.6,55,67,0,1,0
8.6,2,3,2,90,4.7,84,87,1,1,1
7.6,1,3,0,80,4.6,60,73,0,1,1
8.4,2,3,2,90,4.8,76,86,1,1,1
7.5,0,1,2,73,3.9,55,67,0,1,1
8.6,2,3,3,78,4.7,75,83,1,1,1
7.4,1,1,0,60,3.7,63,64,0,0,0
8.0,1,3,0,77,4.7,60,85,1,1,1
8.0,2,3,2,90,4.8,77,87,1,1,1
6.7,0,1,2,69,4.4,81,59,1,0,0
7.5,1,1,1,68,4.6,59,65,1,1,0
6.7,1,2,2,76,3.8,61,61,0,1,0
7.7,1,1,1,73,3.7,58,64,0,1,0
7.5,0,1,1,78,3.5,55,78,0,1,0
7.6,1,1,0,71,4.1,60,69,0,1,0
8.5,1,3,0,86,4.5,79,78,1,0,1
6.5,1,1,0,79,4.0,55,70,0,0,0
7.4,1,1,0,80,4.8,64,73,0,1,0
7.4,0,2,0,75,3.5,55,71,0,1,0
8.5,1,3,1,84,4.3,55,66,1,1,0
7.7,1,1,0,71,3.5,59,64,0,1,0
8.0,1,3,2,87,4.6,83,82,1,0,1
8.3,1,3,2,81,4.7,76,86,1,1,0
8.2,2,2,2,90,4.3,73,80,1,1,1
7.4,1,2,1,71,4.7,74,63,0,1,0
6.9,1,3,2,65,4.0,79,60,0,1,0
8.4,1,1,0,78,4.8,71,81,1,0,0
8.3,2,2,2,89,4.0,78,85,1,1,1
7.3,1,2,0,72,4.3,56,66,0,1,0
7.8,0,1,0,71,3.8,62,69,1,0,0
7.5,1,1,2,69,4.3,77,82,1,0,0
8.0,1,3,0,79,4.8,77,74,1,1,0
8.5,2,3,2,90,4.8,79,86,1,1,1
8.3,1,2,1,81,4.6,68,66,1,1,1
8.4,0,2,0,81,4.4,61,68,1,1,1
8.4,2,3,2,84,4.2,81,84,1,1,1
8.5,0,2,0,79,4.5,72,74,0,0,0
6.6,1,1,0,71,4.1,67,64,0,1,0
8.1,2,3,0,86,4.3,73,81,1,1,1
6.8,1,1,0,66,3.5,56,72,0,0,0
7.6,2,2,0,84,4.3,64,65,0,0,0
8.7,0,3,1,71,4.5,73,76,1,1,1
8.2,0,3,2,81,4.7,82,68,0,0,0
7.3,1,1,2,75,3.8,55,69,1,1,0
8.0,2,3,0,84,4.6,76,83,1,1,1
7.6,1,3,1,77,4.6,57,69,1,1,1
7.7,0,3,1,85,4.3,77,65,1,1,1
7.5,1,1,0,76,4.0,68,65,0,0,0
7.3,1,1,0,76,4.4,62,70,0,1,0
6.7,1,1,1,76,4.6,65,69,0,0,0
6.7,1,2,2,78,4.4,72,64,1,1,0
8.4,1,3,2,90,4.8,83,84,1,1,1
8.8,2,3,2,86,4.7,73,88,1,1,1
6.5,1,1,1,85,3.9,79,63,0,0,0
7.7,2,3,0,77,4.6,70,69,1,1,0
8.5,2,2,0,85,4.5,71,78,1,1,1
8.0,1,2,0,68,4.5,62,65,1,0,0
8.2,1,3,2,90,4.7,76,86,1,1,1
8.1,0,3,2,88,4.8,75,81,1,1,1
8.4,1,2,1,73,4.0,81,63,1,0,0
8.3,1,3,1,67,3.7,66,68,1,1,0
7.4,1,1,0,71,4.3,55,66,1,1,0
8.5,1,1,2,77,4.3,80,81,1,1,1
7.8,1,2,1,74,4.2,66,70,0,1,0
8.2,1,3,0,84,4.5,70,74,1,1,1
7.0,1,1,2,74,4.5,78,86,1,1,0
8.4,0,1,2,79,3.9,80,80,1,1,0
8.0,1,1,2,75,3.7,72,65,0,1,0
7.5,1,1,1,69,3.6,55,71,0,1,0
8.2,2,3,2,90,4.6,83,83,1,1,1
7.7,0,1,0,71,3.5,56,65,0,0,0
8.6,0,2,2,81,4.4,82,83,1,1,1
8.2,1,3,0,89,4.8,80,88,1,1,0
8.6,2,3,2,87,4.8,81,88,1,1,1
7.5,2,2,0,72,4.5,72,70,1,1,0
7.2,1,1,1,79,4.3,55,75,0,0,0
8.4,0,0,2,90,4.8,81,84,1,1,1
8.3,2,3,2,88,4.8,68,82,1,1,1
6.8,0,1,0,71,3.3,57,59,0,0,1
7.9,1,3,0,84,4.7,70,85,1,1,1
8.1,1,3,2,90,4.7,85,83,1,1,1
6.5,0,1,1,64,4.1,63,69,0,0,0
7.7,1,3,0,78,4.4,55,62,1,0,0
8.4,1,2,0,85,4.4,79,86,1,1,1
8.1,1,3,0,88,4.0,76,66,1,1,1
7.4,1,1,1,71,4.3,55,73,0,1,0
7.4,1,2,0,80,4.6,76,71,0,1,1
8.6,2,3,2,90,4.8,81,81,1,1,1
7.6,1,1,0,79,4.8,69,71,0,1,0
7.3,1,1,0,75,4.4,55,67,0,0,0
7.5,0,2,0,79,3.7,78,85,0,0,1
7.7,0,3,1,84,4.2,67,85,1,0,0
7.6,1,1,1,74,4.6,72,84,1,1,0
8.3,0,3,0,88,4.7,73,74,1,1,1
6.6,1,2,0,70,4.1,55,62,1,1,0
7.6,1,3,2,89,4.8,83,72,1,1,1
7.8,2,3,2,86,4.8,85,84,0,1,1
7.7,1,3,2,90,4.4,69,86,1,1,1
7.9,1,3,1,76,3.8,68,65,1,0,0
7.6,1,2,1,65,4.2,62,62,0,1,0
7.6,1,2,0,86,4.8,68,65,0,1,1
8.1,0,3,1,80,4.6,80,81,1,1,1
7.6,1,2,1,79,4.8,77,85,1,1,0
7.7,1,2,1,61,4.0,55,66,0,0,0
8.0,2,3,0,89,4.5,76,84,1,1,1
7.7,1,2,0,78,3.8,61,70,0,1,0
7.6,0,1,1,61,3.4,55,72,0,1,0
7.7,1,1,2,72,3.7,75,73,1,1,0
8.1,2,3,2,90,4.7,75,86,1,1,1
7.9,1,1,0,71,4.4,79,71,0,1,0
6.5,1,2,1,64,3.7,55,69,0,1,0
8.1,2,3,2,90,4.8,82,81,1,1,1
6.6,2,2,0,73,4.1,59,68,0,0,0
8.1,2,3,2,88,4.5,79,87,1,1,0
7.4,1,2,0,69,3.8,55,64,0,0,0
6.5,1,1,0,71,4.2,55,75,1,1,0
7.9,1,3,1,77,4.1,78,69,1,1,0
8.1,1,3,0,78,4.0,66,82,1,1,0
8.4,2,3,2,89,4.6,87,84,1,1,1
7.8,1,1,0,77,4.0,83,66,1,1,1
8.4,0,3,2,81,4.8,77,84,1,0,1
8.7,1,2,0,80,4.5,55,64,1,1,1
7.4,1,3,1,81,4.4,70,67,0,1,0
7.5,1,2,1,81,4.2,61,68,0,1,0
8.2,2,3,0,88,4.0,75,75,1,1,1
8.4,2,3,2,87,4.8,87,87,1,0,1
8.7,2,3,2,83,4.0,77,83,1,1,1
7.7,1,2,0,88,4.1,55,64,1,1,0
7.6,1,2,0,81,4.7,74,85,1,1,0
8.5,2,3,2,90,4.8,90,83,0,1,1
7.9,2,2,2,90,4.8,83,82,1,0,1
6.6,1,1,1,80,3.9,84,81,1,1,0
7.8,2,3,2,85,4.6,74,87,1,1,0
8.1,2,3,0,77,4.8,80,71,1,1,1
7.2,1,2,1,74,3.7,55,72,0,0,0
6.5,1,3,3,84,4.5,76,72,0,1,0
8.2,2,2,1,74,4.2,76,69,0,1,1
8.0,1,3,2,90,4.8,80,84,1,1,1
7.7,1,3,0,85,4.8,68,87,1,0,1
8.2,1,3,0,87,3.7,74,88,1,1,1
8.5,2,3,2,90,4.8,85,87,1,1,1
7.4,1,1,0,62,4.1,75,66,0,0,0
6.8,1,2,1,71,4.7,55,58,1,1,0
8.1,1,3,2,90,4.8,83,88,1,1,1
7.4,1,2,0,82,4.3,60,66,0,1,0
7.5,1,3,0,90,4.3,78,83,1,1,1
6.5,1,1,0,77,4.2,55,74,0,1,0
6.6,1,1,2,76,4.0,71,85,1,1,0
7.8,1,1,1,65,3.7,55,64,0,0,0
7.9,1,3,2,82,4.4,70,86,1,1,0
6.8,1,1,1,80,4.3,55,66,1,1,1
7.6,1,2,2,75,4.6,61,64,0,0,0
8.7,2,3,2,85,4.4,81,84,1,1,1
8.6,1,3,2,90,4.8,70,88,1,1,1
7.6,0,1,1,73,3.3,56,62,0,0,0
7.9,0,3,2,88,4.6,70,80,1,1,0
8.2,1,1,1,76,4.1,58,80,0,0,0
7.2,1,1,1,68,3.4,55,63,0,0,0
8.3,2,3,2,68,3.9,77,84,1,0,1
7.6,1,2,2,82,4.8,64,80,1,1,0
8.6,2,3,2,90,4.8,84,79,1,1,1
8.1,0,1,0,83,4.3,68,71,1,1,1
7.6,1,1,0,63,4.3,59,60,1,0,0
8.4,1,1,0,78,4.3,55,69,1,1,1
7.8,2,3,2,85,4.7,87,85,1,1,1
8.6,2,3,2,90,4.8,71,88,1,1,1
7.6,1,2,0,79,4.2,55,84,0,0,0
8.4,2,3,2,85,4.7,87,85,1,1,0
7.4,0,2,0,73,3.7,55,71,0,1,0
7.4,2,2,0,68,3.8,55,66,0,1,0
7.1,2,1,3,71,4.8,72,71,1,0,0
8.1,1,1,0,69,4.8,63,70,0,0,0
7.8,1,3,0,89,4.0,72,84,0,1,1
6.6,1,1,0,81,4.4,74,75,1,1,0
6.7,1,2,0,89,4.7,55,82,0,1,0
8.5,2,3,0,85,4.7,73,85,1,1,0
6.5,0,3,1,75,4.3,69,62,0,0,1
8.2,1,2,1,71,3.7,78,72,0,1,0
7.0,1,2,0,67,3.5,55,63,0,1,0
7.4,0,1,0,72,3.7,68,74,1,0,0
7.8,1,2,2,90,4.3,75,64,1,1,0
6.7,1,1,0,75,3.1,55,67,1,1,0
7.6,1,3,0,87,4.4,80,88,1,1,0
8.7,0,2,2,84,4.5,83,84,1,1,0
8.3,2,3,0,82,3.5,82,80,1,0,0
7.2,1,2,1,77,4.1,55,64,0,1,0
7.7,1,3,0,76,4.5,69,64,1,0,1
6.5,1,1,1,62,4.0,55,60,0,0,0
7.4,1,2,0,69,3.6,69,68,0,0,0
8.0,0,3,1,90,4.8,74,88,1,1,0
8.5,2,2,2,81,4.8,79,88,1,1,1
7.6,1,3,2,88,4.5,75,84,1,1,1
8.2,0,1,0,88,4.0,76,60,0,0,0
7.2,1,1,0,66,3.9,61,67,1,0,0
7.9,2,1,0,81,3.7,79,66,1,1,1
7.6,1,3,1,73,4.3,77,72,1,1,0
7.5,1,3,0,78,3.6,72,84,0,1,0
8.4,1,3,0,82,4.3,74,68,1,1,1
7.7,1,1,0,78,4.4,82,81,0,1,0
6.5,0,2,2,88,4.6,71,72,0,1,0
6.8,1,2,0,78,4.3,75,71,1,1,1
8.0,1,3,2,79,4.6,68,87,1,1,1
6.6,0,3,0,87,4.6,77,77,1,1,1
7.5,1,2,1,72,4.5,78,81,1,1,0
8.2,2,2,2,80,4.5,80,85,1,1,1
7.5,1,2,1,72,4.4,58,68,0,1,0
8.2,2,3,2,90,4.8,83,87,1,1,1
6.6,2,2,1,61,3.5,55,69,0,1,0
7.4,1,2,1,68,4.2,57,64,0,1,0
8.3,2,3,0,80,4.2,87,68,0,0,0
8.1,2,3,2,89,4.8,87,87,1,1,1
8.2,2,3,2,88,4.8,67,86,1,1,0
